Fall 12,ECON 455 001,17920,"Bryant, John B.",14,,,2.83,3.17,2.33,2.67,2.92,3.00,2.92,2.83,2.75,3.00,3.27,3.25,3.08,1.67,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,5
Fall 12,ECON 460 001,17921,"Gillis, Malcolm",32,,,1.54,1.77,1.50,1.50,1.54,1.69,1.73,1.62,1.38,2.00,1.96,1.96,1.72,3.12,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,7
Fall 12,ECON 480 001,13180,"Hartley, Peter R.",7,B4,7,2.00,2.00,1.80,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.20,2.00,2.00,3.40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4
Fall 12,ECON 481 001,14296,"Ho, Vivian",31,,,1.42,1.69,1.38,1.46,1.46,1.62,1.62,1.54,1.42,1.54,1.88,1.92,1.72,2.19,26,26,26,26,26,26,26,26,26,26,25,25,25,26,26,24,6
Fall 12,ECON 483 001,13181,"Zodrow, George R.",18,,,1.50,1.88,1.44,1.56,1.63,1.75,1.81,1.75,1.50,1.94,2.06,1.63,1.81,3.31,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7
Fall 12,ECON 501 001,10499,"Bejan, Camelia M.",18,,,1.55,1.64,1.73,1.36,1.55,1.55,1.55,1.45,1.36,1.55,1.64,1.50,1.82,3.36,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,0
Fall 12,ECON 502 001,10500,"Loch-Temzelides, Ted P.",11,,,2.43,1.71,2.29,2.00,2.14,1.86,1.57,1.86,1.86,2.43,1.86,1.83,1.86,2.43,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,0
Fall 12,ECON 504 001,10501,"Sizova, Natalia",13,D3,13,1.88,2.88,1.13,3.00,2.88,2.63,2.75,2.50,1.88,2.63,2.13,2.00,2.75,2.88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,0
Fall 12,ECON 507 001,10502,"Bogomolnaia, Anna",13,,,2.50,2.00,1.88,2.50,2.63,2.75,2.63,2.14,1.88,2.50,2.25,1.88,2.25,4.71,8,8,8,8,8,8,8,7,8,8,8,8,8,7,8,8,0
Fall 12,ECON 509 001,10503,"Moulin, Herve J.",4,,,1.00,1.00,1.00,1.00,1.00,1.33,1.00,1.00,1.33,1.00,2.00,1.00,1.00,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,ECON 511 001,10504,"Sickles, Robin",12,D4,13,2.25,2.50,1.43,1.75,1.88,2.25,2.38,2.86,2.00,1.63,1.75,2.00,2.38,3.38,8,8,7,8,8,8,8,7,8,8,8,8,8,8,7,7,2
Fall 12,ECON 516 001,14297,"Boylan, Richard T.",4,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,ECON 516 001,14297,"Ho, Vivian",4,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,ECON 593 001,10507,"Nezami Narajabad, Borghan",2,,,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fall 12,ECON 593 002,10508,"Boylan, Richard T.",2,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.50,2.00,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2
Fall 12,ECON 593 003,10509,"Moulin, Herve J.",8,,,1.25,1.25,1.50,1.25,1.25,1.25,1.25,1.25,1.50,1.50,1.75,1.25,1.50,2.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
Fall 12,ECON 593 004,10510,"Sizova, Natalia",7,,,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.50,1.25,1.25,2.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
Fall 12,ECON 800 001,10512,"Moulin, Herve J.",9,,,1.80,1.80,1.40,2.00,1.80,1.60,1.80,1.80,1.60,1.60,1.60,1.60,1.60,3.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3
Fall 12,ECON 800 002,18258,"Zodrow, George R.",3,,,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.50,2.00,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1
Fall 12,ECON 800 003,18259,"Hartley, Peter R.",4,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1
Fall 12,ECON 800 004,18260,"Sickles, Robin",6,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Fall 12,ECON 800 005,18261,"Loch-Temzelides, Ted P.",2,,,1.50,1.50,1.00,1.50,1.50,1.50,1.00,1.50,1.50,1.00,1.00,1.00,1.00,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2
Fall 12,EDUC 202 001,10317,"Radigan, Judy A.",4,,,1.75,1.50,1.00,1.00,1.00,1.25,1.25,1.25,1.00,2.00,1.00,1.50,1.25,2.50,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 12,EDUC 301 001,10318,"Radigan, Judy A.",8,,,2.50,2.25,2.00,1.50,1.50,1.88,1.88,1.75,1.75,2.63,1.75,2.25,2.00,2.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
Fall 12,EDUC 305 001,10319,"Moss, Ned C.",23,,,2.35,2.48,1.65,2.09,2.04,2.22,2.43,2.41,2.30,2.48,2.57,2.91,2.48,2.13,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,8
Fall 12,EDUC 310 001,17118,"Joshua, Shanicca A.",13,,,2.09,1.91,2.10,2.45,1.73,2.09,2.00,1.91,1.45,2.33,2.00,2.33,1.92,1.92,11,11,10,11,11,11,11,11,11,12,12,12,12,12,12,12,6
Fall 12,EDUC 330 001,10320,"McNeil, Linda M.",6,,,3.20,3.60,3.00,2.60,3.00,3.60,2.80,3.20,2.60,3.83,3.33,2.20,2.83,3.17,5,5,5,5,5,5,5,5,5,6,6,5,6,6,6,5,0
Fall 12,EDUC 411 001,10322,"Radigan, Judy A.",6,,,1.25,1.25,1.33,1.25,1.25,1.25,1.25,1.25,1.25,1.50,1.00,1.25,1.25,2.75,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,1
Fall 12,EDUC 413 001,15526,"Radigan, Judy A.",4,,,1.25,1.50,1.00,1.25,1.00,1.00,1.00,1.00,1.00,1.50,1.25,2.00,1.25,2.00,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1
Fall 12,EDUC 415 001,10327,"Radigan, Judy A.",4,,,2.75,2.50,1.75,2.50,1.75,2.00,1.75,2.00,2.00,3.00,2.00,2.25,2.00,2.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
Fall 12,EDUC 416 001,10328,"Radigan, Judy A.",4,,,2.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Fall 12,EDUC 480 001,17695,"Heckelman, Elizabeth W.",1,E3,13,1.42,1.42,1.25,1.33,1.33,1.25,1.50,1.42,1.33,1.50,1.83,1.42,1.42,2.58,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,4
Fall 12,EDUC 480 001,17695,"Cox, Steven J.",1,E3,13,1.58,1.50,1.42,1.33,1.33,1.42,1.42,1.33,1.25,1.50,1.83,1.42,1.42,2.58,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,4
Fall 12,EDUC 491 001,10329,"McNeil, Linda M.",2,,,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.50,1.00,3.50,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,EDUC 501 001,10330,"Radigan, Judy A.",5,,,1.33,1.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.67,1.33,1.00,1.00,2.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,EDUC 505 001,10334,"Moss, Ned C.",5,,,3.33,4.00,2.33,3.33,2.67,4.00,4.00,4.00,4.00,3.67,4.33,4.33,4.00,3.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,EDUC 540 001,10353,"Martindell, Peter T.",6,,,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,ELEC 241 001,10357,"Johnson, Don H.",49,,,1.13,1.31,1.13,1.27,1.29,1.23,1.21,1.15,1.17,1.33,1.38,1.06,1.21,4.56,48,48,48,48,48,48,48,47,48,48,48,47,47,48,48,48,16
Fall 12,ELEC 261 001,10358,"Kelly, Kevin F.",46,,,2.80,3.27,2.75,2.78,3.11,3.00,3.09,3.27,2.44,2.93,2.61,2.53,3.27,3.00,45,45,44,45,45,45,45,45,45,45,44,45,45,45,45,45,12
Fall 12,ELEC 301 001,10359,"Baraniuk, Richard G.",41,,,2.16,1.66,2.11,1.92,1.47,1.66,1.55,1.79,1.45,2.42,2.37,1.87,2.16,3.79,38,38,37,38,38,38,38,38,38,38,38,38,37,38,38,37,12
Fall 12,ELEC 303 001,13633,"Orchard, Michael T.",33,,,1.89,1.96,1.78,1.67,1.81,1.81,1.88,1.85,1.74,1.85,1.89,1.37,1.93,3.67,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,27,7
Fall 12,ELEC 306 001,15500,"Wise, James D.",10,,,1.63,1.88,1.63,1.63,1.50,1.75,1.50,1.75,1.13,2.13,2.00,1.38,1.88,3.88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
Fall 12,ELEC 326 001,10361,"Varman, Peter J.",52,K7,55,1.67,1.92,1.46,1.61,1.62,1.73,1.88,1.78,1.59,1.88,1.90,2.20,2.02,2.69,51,51,50,51,50,51,51,51,51,51,50,51,51,51,50,51,16
Fall 12,ELEC 342 002,18151,"Babakhani, Aydin",18,,,2.73,3.07,3.20,2.87,2.13,2.47,2.73,3.00,2.20,3.27,3.40,1.87,3.33,3.87,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,4
Fall 12,ELEC 425 001,10366,"Simar, Ray",54,E7,83,1.31,1.31,1.34,1.22,1.40,1.51,1.45,1.36,1.25,1.40,1.67,2.23,1.52,1.82,72,72,71,72,72,72,71,70,72,73,73,73,71,73,72,73,20
Fall 12,ELEC 435 001,10370,"Wise, James D.",6,F6,8,1.88,2.13,1.38,1.75,1.88,1.88,2.00,1.75,1.38,2.13,2.00,2.13,2.38,2.88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
Fall 12,ELEC 437 001,17664,"Knightly, Edward W.",33,,,1.28,1.31,1.31,1.38,1.31,1.62,1.62,1.34,1.39,1.48,1.76,1.86,1.64,2.90,29,29,29,29,29,29,29,29,28,29,29,28,28,29,29,28,8
Fall 12,ELEC 446 002,18138,"Cutler, Scott E.",2,62,16,1.31,1.31,1.00,1.00,1.15,1.08,1.15,1.18,1.23,1.31,1.23,1.31,1.31,4.08,13,13,13,12,13,13,13,11,13,13,13,13,13,13,13,13,3
Fall 12,ELEC 450 001,13601,"Kavraki, Lydia E.",0,F5,23,1.50,1.82,1.41,1.68,1.55,1.68,1.70,1.68,1.27,1.59,1.32,1.59,1.68,3.68,22,22,22,22,22,22,20,22,22,22,22,22,22,22,22,21,5
Fall 12,ELEC 462 001,15493,"Kono, Junichiro",8,,,1.13,1.13,1.25,1.38,1.25,1.25,1.13,1.13,1.13,1.25,1.38,1.38,1.13,3.13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
Fall 12,ELEC 481 001,17666,"Clark, John W.",5,E8,7,1.71,2.00,1.14,1.29,1.43,1.43,1.43,1.71,1.00,1.86,1.57,1.29,1.50,3.71,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,5
Fall 12,ELEC 485 002,18169,"Mawlawi, Osama",9,G7,25,1.82,1.59,2.05,1.95,1.77,1.86,1.77,1.64,1.38,2.14,2.95,1.76,2.09,2.14,22,22,22,22,22,22,22,22,21,22,22,21,22,22,22,20,9
Fall 12,ELEC 494 001,14419,"Woods, Gary L.",44,,,2.00,2.03,1.53,1.83,2.00,1.86,2.06,2.03,1.94,3.03,3.36,2.08,3.06,4.53,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,9
Fall 12,ELEC 508 001,17658,"Ghorbel, Fathi H.",1,C8,9,1.00,1.00,1.71,1.14,1.14,1.29,1.14,1.14,1.00,1.00,1.14,1.14,1.00,3.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 12,ELEC 520 001,16518,"Cox, Alan L.",1,B0,20,1.58,1.58,1.37,1.21,1.53,1.42,1.47,1.47,1.21,1.74,1.95,1.61,1.89,2.79,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,9
Fall 12,ELEC 522 001,10383,"Cavallaro, Joseph",17,,,1.93,1.93,2.33,1.80,1.60,1.60,1.87,2.07,1.73,2.53,1.93,1.53,2.14,3.80,15,15,15,15,15,15,15,15,15,15,14,15,14,15,15,15,6
Fall 12,ELEC 524 001,10384,"Johnson, David B.",8,F3,13,1.31,1.46,1.31,1.31,1.31,1.38,1.54,1.38,1.15,1.31,1.62,1.46,1.46,3.00,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,3
Fall 12,ELEC 529 001,17765,"Ng, Tze Sing E.",1,C6,10,1.00,1.00,1.00,1.13,1.13,1.38,1.38,1.13,1.25,1.13,1.38,1.50,1.38,3.00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
Fall 12,ELEC 533 001,14611,"Aazhang, Behnaam",28,R1,33,1.55,1.58,1.32,1.48,1.35,1.61,1.65,1.52,1.42,1.65,1.93,1.58,1.77,3.42,31,31,31,31,31,31,31,31,31,31,30,31,31,31,31,29,9
Fall 12,ELEC 541 001,17665,"Sabharwal, Ashutosh",19,,,1.35,1.24,1.44,1.29,1.18,1.35,1.29,1.24,1.18,1.53,1.53,1.56,1.41,3.00,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,5
Fall 12,ELEC 548 001,17949,"Robinson, Jacob T.",18,65,18,2.20,1.90,2.10,1.60,1.60,1.50,1.50,1.90,1.50,2.77,1.92,1.77,2.46,3.85,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,14,5
Fall 12,ELEC 548 001,17949,"Kemere, Caleb T.",18,65,18,2.15,2.31,2.46,1.38,1.54,1.77,1.54,2.17,1.69,2.77,1.92,1.77,2.46,3.85,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,14,5
Fall 12,ELEC 549 001,17948,"Veeraraghavan, Ashok",23,,,1.32,1.32,1.58,1.21,1.16,1.16,1.11,1.21,1.21,1.58,1.11,1.32,1.21,3.05,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
Fall 12,ELEC 563 001,11673,"Si, Qimiao",5,G3,32,1.63,1.75,1.81,1.88,1.78,1.84,1.84,1.72,1.69,1.69,1.69,1.88,1.72,2.88,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,7
Fall 12,ELEC 568 001,10390,"Tittel, Frank K.",22,,,1.38,1.56,1.38,1.44,1.44,1.69,1.69,1.56,1.31,1.74,1.63,1.89,1.68,2.21,16,16,16,16,16,16,16,16,16,19,19,19,19,19,19,18,8
Fall 12,ELEC 568 001,10390,"Lal, Surbhi",22,,,1.37,1.58,1.37,1.47,1.47,1.63,1.68,1.58,1.32,1.74,1.63,1.89,1.68,2.21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,8
Fall 12,ELEC 571 001,17663,"Kelly, Kevin F.",28,,,1.60,1.60,1.92,1.72,1.44,1.52,1.52,1.64,1.40,1.96,1.68,1.68,1.72,2.80,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,8
Fall 12,ELEC 572 001,14003,"Xu, Qianfan",6,,,1.60,1.60,1.20,1.60,1.80,1.60,1.60,1.60,1.60,1.60,1.60,2.00,1.60,3.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 12,ELEC 602 001,17671,"Merenyi, Erzsebet",2,G1,2,2.00,1.50,1.50,1.00,1.50,1.00,1.00,1.00,1.00,2.00,1.50,1.00,1.50,4.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,ELEC 603 001,17662,"Halas, Nancy J.",4,,,1.67,1.67,1.67,1.33,1.33,1.67,1.33,1.67,1.33,1.67,1.67,1.67,1.67,2.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
Fall 12,ELEC 605 001,10441,"Nordlander, Peter J.",3,D8,6,1.20,1.00,1.00,1.20,1.20,1.00,1.00,1.00,1.00,1.20,1.20,1.20,1.20,4.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
Fall 12,ELEC 690 001,16975,"Simar, Ray",3,,,1.50,1.50,1.00,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.00,2.50,1.50,2.50,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
Fall 12,ELEC 693 002,18241,"Cavallaro, Joseph",4,E5,4,2.00,2.50,2.00,2.00,2.00,2.50,1.50,2.00,2.00,2.33,2.33,2.00,2.67,2.00,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3
Fall 12,ELEC 693 002,18241,"Brogioli, Michael",4,E5,4,2.33,2.00,2.00,2.33,2.00,2.00,2.33,2.00,1.67,2.33,2.33,2.00,2.67,2.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
Fall 12,ELEC 699 001,17997,"Knightly, Edward W.",102,,,1.81,1.78,1.76,1.77,1.78,1.80,1.83,1.77,1.80,2.07,2.00,2.16,2.00,1.84,69,69,68,69,69,69,69,69,69,76,75,75,75,75,76,36,68
Fall 12,ENGI 120 001,17109,"Saterbak, Ella A.",47,,,1.22,1.30,1.17,1.26,1.13,1.20,1.24,1.20,1.24,1.43,1.54,1.26,1.33,4.35,46,46,46,46,45,46,46,46,46,46,46,43,45,46,46,44,16
Fall 12,ENGI 128 001,16137,"McLurkin, James",24,,,2.52,2.10,2.19,1.85,1.76,1.86,1.90,1.95,1.86,2.52,2.14,1.76,2.19,3.29,21,21,21,20,21,21,21,20,21,21,21,21,21,21,21,20,6
Fall 12,ENGI 302 001,15847,"Blackburn, James B.",4,M8,41,1.45,1.58,1.32,1.45,1.39,1.50,1.45,1.50,1.26,1.92,1.97,2.39,1.74,1.53,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,16
Fall 12,ENGI 315 001,17525,"Nino, David",19,,,2.00,2.19,2.00,1.88,1.69,1.94,2.19,1.94,2.00,2.63,2.69,2.50,2.25,2.63,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,6
Fall 12,ENGI 316 001,17112,"Nino, David",9,,,2.25,2.13,1.75,2.00,1.75,1.50,1.88,2.00,1.50,2.38,2.25,1.13,1.75,2.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Fall 12,ENGI 320 001,15484,"Segner, Edmund P.",4,B7,17,1.13,1.27,1.07,1.20,1.20,1.20,1.13,1.13,1.13,1.50,1.56,1.50,1.25,2.13,15,15,14,15,15,15,15,15,15,16,16,16,16,16,16,16,7
Fall 12,ENGI 330 001,17208,"Sinclair, James B.",15,,,1.73,1.73,1.90,1.73,1.73,1.73,1.73,1.73,1.73,1.82,1.91,1.82,1.73,2.09,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,6,10
Fall 12,ENGI 505 001,15879,"Segner, Edmund P.",6,M0,9,1.00,1.38,1.00,1.13,1.13,1.25,1.13,1.00,1.00,1.63,1.63,1.88,1.50,3.00,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,2
Fall 12,ENGI 530 001,17209,"Sinclair, James B.",5,,,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.20,1.20,1.00,1.00,1.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Fall 12,ENGI 600 001,16215,"Hewitt, Janice L.",20,,,1.00,1.07,1.00,1.00,1.07,1.14,1.07,1.00,1.00,1.07,1.07,1.43,1.00,2.86,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,4,14
Fall 12,ENGI 610 001,12043,"Barron, Andrew R.",6,S4,21,1.44,1.61,1.50,1.56,1.72,1.72,1.67,1.67,1.44,1.39,1.61,1.61,1.50,2.94,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,7
Fall 12,ENGI 610 001,12043,"Wilkinson, Harry",6,S4,21,1.28,1.50,1.24,1.44,1.61,1.33,1.33,1.33,1.28,1.39,1.61,1.61,1.50,2.94,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,7
Fall 12,ENGI 610 001,12043,"Beck, Dagmar K.",6,S4,21,1.61,1.67,1.78,1.67,1.78,1.78,1.67,1.82,1.67,1.39,1.61,1.61,1.50,2.94,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,7
Fall 12,ENGL 175 002,11726,"Ellis, Amanda V.",8,,,1.33,1.67,1.17,1.17,1.33,1.67,1.33,1.33,1.67,1.67,1.50,1.67,1.67,2.17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Fall 12,ENGL 175 003,17849,"Harvey, Margaret P.",10,,,1.29,1.57,1.14,1.71,1.14,1.71,1.71,1.71,1.43,1.57,1.57,1.57,1.71,2.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
Fall 12,ENGL 200 001,10718,"Comer, Krista",11,,,1.80,2.22,2.00,1.70,1.70,2.00,1.80,2.11,1.60,1.90,1.90,2.40,2.00,2.80,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,2
Fall 12,ENGL 200 003,10720,"Morris, Wesley A.",15,,,1.27,1.67,1.07,1.20,1.40,1.60,1.80,1.36,1.13,1.73,1.73,2.07,1.80,2.73,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,7
Fall 12,ENGL 200 004,18067,"Logan, Jill T.",16,,,2.15,2.08,2.15,1.69,1.46,2.08,2.08,1.77,1.77,2.23,2.15,2.31,2.08,2.69,13,13,13,13,13,13,12,13,13,13,13,13,12,13,13,13,7
Fall 12,ENGL 201 001,17947,"Otremba, Paul R.",9,,,1.29,1.29,1.17,1.14,1.14,1.14,1.29,1.29,1.00,1.38,1.13,1.13,1.25,2.88,7,7,6,7,7,7,7,7,7,8,8,8,8,8,8,7,5
Fall 12,ENGL 201 002,17951,"Smith, Dominic L.",12,,,1.36,1.55,1.18,1.36,1.55,1.45,1.45,1.36,1.36,1.91,1.64,1.55,1.64,3.09,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,3
Fall 12,ENGL 210 001,11869,"Browning, Logan D.",23,,,1.67,2.00,1.29,1.67,1.62,1.95,2.05,1.76,1.43,1.81,1.95,2.20,1.95,2.67,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,19,9
Fall 12,ENGL 222 001,17609,"Joseph, Betty",12,D1,12,1.58,1.67,1.75,1.42,1.42,1.67,1.58,1.50,1.33,1.50,1.75,2.00,1.50,3.08,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,3
Fall 12,ENGL 260 001,16465,"Morris, Wesley A.",24,,,1.40,1.65,1.25,1.45,1.55,1.65,1.65,1.60,1.40,1.70,1.70,1.95,1.80,2.25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,5
Fall 12,ENGL 272 001,16467,"Banner, Olivia",18,,,1.50,1.57,1.21,1.23,1.29,1.21,1.43,1.43,1.36,1.57,1.50,1.64,1.29,2.07,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,6
Fall 12,ENGL 273 001,17852,"Ostherr, Kirsten A.",28,I3,32,1.47,1.72,1.59,1.50,1.66,1.75,1.72,1.66,1.56,1.75,2.09,2.00,1.94,2.56,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,13
Fall 12,ENGL 280 001,15651,"Driskill, Linda P.",12,,,1.67,1.67,1.56,1.56,1.38,1.33,1.33,1.44,1.22,1.89,2.00,1.89,1.78,3.22,9,9,9,9,8,9,9,9,9,9,9,9,9,9,8,8,5
Fall 12,ENGL 300 001,10722,"Roof, Judith A.",18,,,1.44,1.25,1.06,1.13,1.31,1.38,1.38,1.38,1.25,1.56,1.56,1.19,1.50,3.56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,6
Fall 12,ENGL 300 002,10728,"Joseph, Betty",6,,,1.80,2.40,2.20,1.80,1.80,1.80,2.20,2.20,2.00,2.20,1.80,2.00,2.50,3.00,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1
Fall 12,ENGL 301 001,13447,"Schimmel, Ian B.",13,,,1.17,1.25,1.08,1.17,1.17,1.17,1.17,1.17,1.25,1.33,1.42,1.17,1.25,3.33,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4
Fall 12,ENGL 301 002,15424,"Smith, Dominic L.",12,,,1.30,1.40,1.10,1.30,1.50,1.40,1.50,1.30,1.20,1.60,1.40,1.40,1.40,3.30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4
Fall 12,ENGL 304 001,15425,"Otremba, Paul R.",11,,,1.13,1.13,1.00,1.00,1.00,1.13,1.13,1.13,1.13,1.00,1.13,1.38,1.13,2.50,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 12,ENGL 305 001,17854,"Schimmel, Ian B.",9,,,1.29,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.29,1.29,1.14,1.14,3.57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,3
Fall 12,ENGL 312 001,18038,"Ellard, Donna B.",15,I9,17,1.27,1.13,1.21,1.33,1.20,1.20,1.27,1.27,1.13,1.53,1.53,1.40,1.40,2.93,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,2
Fall 12,ENGL 316 001,17046,"Ellard, Donna B.",16,M4,17,1.29,1.29,1.43,1.64,1.50,1.36,1.43,1.36,1.36,1.57,1.57,1.36,1.36,3.14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7
Fall 12,ENGL 321 001,15427,"Skura, Meredith A.",16,,,1.71,1.71,1.21,1.86,1.36,1.57,1.57,1.71,1.38,1.86,1.57,1.50,1.64,3.50,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,4
Fall 12,ENGL 328 001,17855,"Snow, Edward A.",16,,,1.91,2.64,1.73,2.45,2.91,2.82,2.09,2.45,1.64,3.00,1.92,2.25,2.33,2.58,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,5
Fall 12,ENGL 353 001,17858,"Huston, J D.",23,,,1.18,1.14,1.14,1.14,1.14,1.36,1.18,1.09,1.05,1.27,1.18,1.29,1.05,2.91,22,22,21,22,22,22,22,22,21,22,22,21,22,22,22,22,8
